key,name,region,sector,tracks,domain,careers_url,ats,token,source_index,notes
tiaa,TIAA,US,finance-banking,"asset-management,insurance,banking",tiaa.org,https://www.tiaa.org/public/about-tiaa/careers,,,fortune500,Major retirement services and financial services nonprofit; large tech and data teams.
us-bancorp,US Bancorp,US,finance-banking,"banking,fintech",usbank.com,https://www.usbank.com/about-us-bank/careers.html,,,fortune500|sp500|russell1000,Fifth-largest US bank by assets; significant digital transformation underway.
pnc-financial-services,PNC Financial Services,US,finance-banking,"banking,fintech",pnc.com,https://www.pnc.com/en/about-pnc/careers.html,,,fortune500|sp500|russell1000,Large regional bank; growing digital and technology organization.
truist-financial,Truist Financial,US,finance-banking,"banking,fintech",truist.com,https://careers.truist.com,,,fortune500|sp500|russell1000,Formed from BB&T + SunTrust merger; significant technology modernization effort.
citizens-financial-group,Citizens Financial Group,US,finance-banking,"banking,fintech",citizensbank.com,https://jobs.citizensbank.com,,,sp500|russell1000,Major regional bank; active technology and digital banking expansion.
ally-financial,Ally Financial,US,finance-banking,"fintech,neobank,auto-finance",ally.com,https://www.ally.com/about/careers,,,sp500|russell1000,Digital-only bank; auto lending and online banking; strong product and engineering teams.
synchrony-financial,Synchrony Financial,US,finance-banking,"fintech,credit,banking",synchrony.com,https://www.synchrony.com/careers,,,sp500|russell1000,Consumer financial services; private-label credit cards; large data and tech teams.
discover-financial-services,Discover Financial Services,US,finance-banking,"fintech,credit,payments,banking",discover.com,https://careers.discover.com,,,fortune500|sp500|russell1000,Credit card issuer and payments network; in process of acquisition by Capital One.
fiserv,Fiserv,US,finance-banking,"fintech,banking-technology,payments",fiserv.com,https://careers.fiserv.com,,,fortune500|sp500|russell1000,Major financial technology provider to banks; Clover POS; very large engineering org.
fis-fidelity-national-information-servic,FIS (Fidelity National Information Services),US,finance-banking,"fintech,banking-technology,payments",fisglobal.com,https://careers.fisglobal.com,,,fortune500|sp500|russell1000,One of world's largest fintech companies powering bank backends; massive tech employer.
intuit,Intuit,US,finance-banking,"fintech,tax,accounting,smb",intuit.com,https://careers.intuit.com,,,sp500|russell1000,"TurboTax, QuickBooks, Mint owner; strong data and AI hiring; highly competitive engineering employer."
nerdwallet,Nerdwallet,US,finance-banking,"fintech,personal-finance,marketplace",nerdwallet.com,https://www.nerdwallet.com/careers,,,startup|russell1000,Personal finance comparison marketplace; publicly traded; product and marketing focused.
blend-labs,Blend Labs,US,finance-banking,"fintech,mortgage,lending,banking",blend.com,https://blend.com/company/careers,,,startup,Cloud banking platform for mortgage and consumer lending; publicly traded.
better-com,Better.com,US,finance-banking,"fintech,mortgage,lending",better.com,https://www.better.com/careers,,,startup,Digital mortgage lender; publicly traded via SPAC; significant tech and ops teams.
accenture,Accenture,US,consulting-services,"consulting,technology,strategy,outsourcing",accenture.com,https://www.accenture.com/us-en/careers,,,fortune500,"Largest global IT/consulting firm; strong US presence; hires across strategy, tech, ops, and industry verticals."
mckinsey-and-company,McKinsey & Company,US,consulting-services,"strategy,management-consulting",mckinsey.com,https://www.mckinsey.com/careers,,,startup,"Top-tier management consulting firm; major US offices in NYC, Chicago, DC; recruits MBAs and analysts heavily."
boston-consulting-group,Boston Consulting Group,US,consulting-services,"strategy,management-consulting,digital",bcg.com,https://careers.bcg.com,,,startup,Global strategy consulting firm (BCG); US headquarters in Boston; BCG X is its tech build/design arm.
bain-and-company,Bain & Company,US,consulting-services,"strategy,management-consulting,private-equity",bain.com,https://www.bain.com/careers,,,startup,One of the MBB trio; strong in PE due diligence; US HQ in Boston.
deloitte,Deloitte,US,consulting-services,"consulting,audit,tax,technology,risk",deloitte.com,https://www2.deloitte.com/us/en/careers.html,,,fortune500,"Largest of the Big Four; Deloitte Consulting is a major US employer across strategy, tech, and human capital."
pwc,PwC,US,consulting-services,"consulting,audit,tax,deals",pwc.com,https://www.pwc.com/us/en/careers.html,,,fortune500,PricewaterhouseCoopers; Big Four firm with large US consulting and advisory practice.
ey,EY,US,consulting-services,"consulting,audit,tax,technology",ey.com,https://www.ey.com/en_us/careers,,,fortune500,Ernst & Young; Big Four; EY-Parthenon is its strategy consulting arm; strong US hiring.
kpmg,KPMG,US,consulting-services,"consulting,audit,tax,advisory",kpmg.com,https://www.kpmg.com/us/en/careers.html,,,fortune500,"Big Four; KPMG Advisory is its consulting arm focused on risk, deals, and transformation."
capgemini,Capgemini,US,consulting-services,"consulting,technology,outsourcing,cloud",capgemini.com,https://www.capgemini.com/us-en/careers,,,sp500,French multinational with large US consulting and IT services footprint; hires tech and business consultants.
cognizant,Cognizant,US,consulting-services,"consulting,technology,outsourcing,digital",cognizant.com,https://careers.cognizant.com,,,sp500,US-listed IT services and consulting firm (HQ New Jersey); major hirer of tech and business consultants.
infosys,Infosys,US,consulting-services,"consulting,technology,outsourcing",infosys.com,https://www.infosys.com/careers,,,sp500,"Indian IT firm with large US consulting and digital transformation practice; US hubs in NYC, Dallas, Indianapolis."
wipro,Wipro,US,consulting-services,"consulting,technology,outsourcing",wipro.com,https://careers.wipro.com,,,russell1000,Indian IT services firm; Wipro Consulting active in US; competes with Cognizant/Infosys for enterprise deals.
tata-consultancy-services,Tata Consultancy Services,US,consulting-services,"consulting,technology,outsourcing",tcs.com,https://www.tcs.com/careers,,,russell1000,TCS; world's second-largest IT services firm; major US presence with offices in multiple cities.
hcltech,HCLTech,US,consulting-services,"consulting,technology,engineering-services",hcltech.com,https://www.hcltech.com/careers,,,russell1000,HCL Technologies; Indian IT firm with significant US consulting and engineering services operations.
gartner,Gartner,US,consulting-services,"consulting,research,advisory",gartner.com,https://jobs.gartner.com,,,sp500,"Research and advisory firm; Gartner Consulting practice advises CIOs and tech leaders; US HQ in Stamford, CT."
oliver-wyman,Oliver Wyman,US,consulting-services,"strategy,management-consulting,financial-services",oliverwyman.com,https://www.oliverwyman.com/careers.html,,,startup,"Marsh McLennan subsidiary; top-tier strategy firm strong in financial services, aviation, and retail."
a-t-kearney,A.T. Kearney,US,consulting-services,"strategy,management-consulting,operations",kearney.com,https://www.kearney.com/careers,,,startup,Global strategy and management consulting firm; US HQ in Chicago; strong in operations and supply chain.
roland-berger,Roland Berger,US,consulting-services,"strategy,management-consulting",rolandberger.com,https://www.rolandberger.com/en/Career,,,startup,European strategy consulting firm with active US offices; competes for MBB-adjacent talent.
l-e-k-consulting,L.E.K. Consulting,US,consulting-services,"strategy,management-consulting,private-equity",lek.com,https://www.lek.com/careers,,,startup,"Strategy firm with US offices in Boston, Chicago, LA, NYC; known for PE due diligence and life sciences."
zs-associates,ZS Associates,US,consulting-services,"consulting,analytics,pharma,sales-strategy",zs.com,https://www.zs.com/careers,,,startup,Management consulting and analytics firm focused on commercial operations; strong in pharma and healthcare.
west-monroe,West Monroe,US,consulting-services,"consulting,technology,digital,private-equity",westmonroe.com,https://www.westmonroe.com/careers,,,startup,US-headquartered digital consulting firm; strong PE practice and tech enablement; growing rapidly.
huron-consulting-group,Huron Consulting Group,US,consulting-services,"consulting,healthcare,education,technology",huronconsultinggroup.com,https://www.huronconsultinggroup.com/careers,,,russell1000,"Listed US consulting firm focused on healthcare, higher education, and life sciences; Chicago HQ."
fti-consulting,FTI Consulting,US,consulting-services,"consulting,litigation,economics,restructuring",fticonsulting.com,https://www.fticonsulting.com/careers,,,sp500,"Publicly listed; expert in economic consulting, litigation support, and restructuring; strong US presence."
booz-allen-hamilton,Booz Allen Hamilton,US,consulting-services,"consulting,government,defense,technology",boozallen.com,https://www.boozallen.com/careers.html,,,sp500,"Major US government and defense consulting firm; top employer for cleared professionals; McLean, VA HQ."
leidos,Leidos,US,consulting-services,"consulting,defense,government,technology",leidos.com,https://careers.leidos.com,,,fortune500,Defense and government IT and consulting services firm; significant federal consulting presence.
saic,SAIC,US,consulting-services,"consulting,government,defense,technology",saic.com,https://jobs.saic.com,,,fortune500,Science Applications International Corporation; major federal IT and consulting contractor.
mantech-international,ManTech International,US,consulting-services,"consulting,government,defense,cybersecurity",mantech.com,https://www.mantech.com/careers,,,russell1000,Federal IT and consulting contractor; strong cybersecurity and intelligence community practice.
slalom,Slalom,US,consulting-services,"consulting,technology,digital,cloud",slalom.com,https://www.slalom.com/us/en/careers,,,startup,US-based modern consulting firm; local market model; strong AWS/Azure/GCP and digital transformation work.
protiviti,Protiviti,US,consulting-services,"consulting,risk,audit,technology",protiviti.com,https://www.protiviti.com/US-en/careers,,,startup,Robert Half subsidiary; internal audit and risk consulting firm; strong US presence across industries.
guidehouse,Guidehouse,US,consulting-services,"consulting,government,healthcare,financial-services",guidehouse.com,https://guidehouse.com/careers,,,startup,"PricewaterhouseCoopers public sector spinout; major federal, healthcare, and financial services consultant."
icf-international,ICF International,US,consulting-services,"consulting,government,energy,public-health",icf.com,https://www.icf.com/careers,,,russell1000,"Policy and management consulting firm; strong in federal government, energy, and public health sectors."
navigant-consulting,Navigant Consulting,US,consulting-services,"consulting,healthcare,energy,financial-services",navigant.com,,,,russell1000,Acquired by Guidehouse (2019); brand still referenced in market; healthcare and energy consulting focus.
epam-systems,EPAM Systems,US,consulting-services,"consulting,technology,software-engineering,digital",epam.com,https://www.epam.com/careers,,,sp500,Global engineering and consulting firm with strong US presence; digital transformation and custom software.
globant,Globant,US,consulting-services,"consulting,technology,digital,ai",globant.com,https://www.globant.com/careers,,,russell1000,Latin American technology and consulting firm listed on NYSE; strong US client base and hiring.
cgi-group,CGI Group,US,consulting-services,"consulting,technology,government,outsourcing",cgi.com,https://www.cgi.com/en/careers,,,russell1000,Canadian IT services and consulting firm with large US federal and commercial consulting operations.
unison,Unison,US,consulting-services,"consulting,government,defense",unison.com,,,,startup,Government and defense consulting; smaller but well-regarded in federal IT advisory space.
simon-kucher-and-partners,Simon-Kucher & Partners,US,consulting-services,"consulting,strategy,pricing,growth",simon-kucher.com,https://www.simon-kucher.com/en/careers,,,startup,Global strategy consultancy known for pricing and revenue strategy; active US offices in Boston and NYC.
alixpartners,AlixPartners,US,consulting-services,"consulting,restructuring,turnaround,financial-advisory",alixpartners.com,https://www.alixpartners.com/careers,,,startup,Elite restructuring and turnaround consulting firm; US HQ in NYC and Detroit; high demand in downturns.
analysis-group,Analysis Group,US,consulting-services,"consulting,economics,litigation,healthcare",analysisgroup.com,https://www.analysisgroup.com/careers,,,startup,Economic consulting firm; focuses on litigation support and regulatory matters; strong US offices.
ankura-consulting,Ankura Consulting,US,consulting-services,"consulting,risk,disputes,restructuring",ankura.com,https://ankura.com/careers,,,startup,"Independent advisory firm spun out of FTI; disputes, investigations, and transformation consulting."
unitedhealth-group,UnitedHealth Group,US,healthcare-pharma,"healthcare,insurance,health-tech",unitedhealthgroup.com,https://careers.unitedhealthgroup.com,,,fortune500,Largest US health insurer by revenue; also owns Optum (tech/services arm). Fortune 500 #7.
johnson-and-johnson,Johnson & Johnson,US,healthcare-pharma,"pharma,medtech,consumer-health",jnj.com,https://jobs.jnj.com,,,fortune500,Spun off consumer segment (Kenvue 2023); now focused on pharma and MedTech. Fortune 500 top 40.
